ic,ic_spearman,sharpe,max_drawdown,total_return,win_rate,n_positions,alpha_name,fold_id,test_year
0.014726557515629256,0.021304514582033363,0.05007164827152988,-7.951642335765289,0.5714704425265025,0.5044025157232704,8745,vol_001,1,2021
0.011420144231781929,0.042600274544508564,0.048214996572886,-22.83296398822668,0.5240921153865812,0.5184676958261863,8745,vol_002,1,2021
-0.014584638581578355,-0.019700912206114155,-0.05007164827152988,-56.776091403995274,-0.6965461115595147,0.495368782161235,8745,vol_003,1,2021
0.011765867364708246,0.022015084315110945,0.05007164827152988,-7.951642335765289,0.5714704425265025,0.5044025157232704,8745,vol_004,1,2021
0.011000343990245095,0.04589680044255453,0.09239786153200845,-9.684199815688904,2.1462217827605103,0.5200686106346484,8745,vol_005,1,2021
0.007713128068714064,-0.02629478570271308,0.05007164827152988,-7.951642335765289,0.5714704425265025,0.5044025157232704,8745,vol_006,1,2021
0.009675926547427948,0.01950242449491815,0.05058137642151566,-0.9988267309745847,0.5829081824869806,0.5047007567071773,8722,vol_007,1,2021
-0.01592742633005174,-0.02610719055021251,0.05007164827152988,-7.951642335765289,0.5714704425265025,0.5044025157232704,8745,vol_008,1,2021
0.01516186235598074,0.023000036857352264,0.05007164827152988,-7.951642335765289,0.5714704425265025,0.5044025157232704,8745,vol_009,1,2021
-0.003652721283176626,-0.002831106147502609,-0.05007164827152988,-56.776091403995274,-0.6965461115595147,0.495368782161235,8745,vol_010,1,2021
0.017386740036360065,-0.024502595634982447,0.05058137642151566,-0.9988267309745847,0.5829081824869806,0.5047007567071773,8722,vwap_001,1,2021
0.0033569214966827875,0.0018084583781061184,0.05007164827152988,-7.951642335765289,0.5714704425265025,0.5044025157232704,8745,vwap_002,1,2021
-0.002668855870976912,0.04171705977978405,0.025412387285996794,-9.03432737453132,0.047455155736251475,0.5296740994854202,8745,vwap_003,1,2021
0.00688783637869047,-0.023158604844724234,0.05007164827152988,-7.951642335765289,0.5714704425265025,0.5044025157232704,8745,vwap_004,1,2021
-0.006802117219299478,-0.031233740161057972,0.05007164827152988,-7.951642335765289,0.5714704425265025,0.5044025157232704,8745,time_001,1,2021
-0.009225235794932403,-0.03827928523361612,0.05007164827152988,-7.951642335765289,0.5714704425265025,0.5044025157232704,8745,time_002,1,2021
-0.005287139577348778,-0.0002921664018609385,0.05007164827152988,-7.951642335765289,0.5714704425265025,0.5044025157232704,8745,time_003,1,2021
-0.002801058983360121,-0.044354437980886494,0.05007164827152988,-7.951642335765289,0.5714704425265025,0.5044025157232704,8745,combo_001,1,2021
-0.02287267480941661,-0.02688500405321102,0.04967622733353859,-7.951642335765289,0.5612968873539077,0.5042881646655232,8745,combo_002,1,2021
0.009920465293748947,-0.020684420114679008,0.05058137642151566,-0.9988267309745847,0.5829081824869806,0.5047007567071773,8722,combo_003,1,2021
-0.018862726722384614,-0.015542424097909718,0.05007164827152988,-7.951642335765289,0.5714704425265025,0.5044025157232704,8745,combo_004,1,2021
0.009728266767188345,-0.018538971843731256,0.02672734610128827,-14.488203981566162,0.07135582285116371,0.48919382504288167,8745,combo_005,1,2021
0.003200485429786373,-0.01412396981689674,0.014632824123810902,-3.2027233038477707,-0.024597900303955478,0.49383420872345285,8758,momentum_001,2,2022
-0.009961248695667559,-0.034517289398574194,-0.01965523613188584,-13.67023597801789,-0.35737414581325344,0.49052295044530714,8758,momentum_002,2,2022
-0.00705471140628802,-0.03338859237823854,0.018491085263220974,-14.038081887796864,0.02220418554746062,0.4867185711014426,8734,momentum_003,2,2022
-0.004981826571790689,-0.025046655657172,-0.06867400926428602,-27.096005365303725,-0.6463647336127503,0.49737382964147064,8758,momentum_004,2,2022
0.003200485429786373,-0.01412396981689674,0.014632824123810902,-3.2027233038477707,-0.024597900303955478,0.49383420872345285,8758,momentum_005,2,2022
0.008928129849665668,-0.006771224534363595,-0.02078753023813154,-8.636305435921278,-0.358539448764304,0.4839948783610755,8591,momentum_006,2,2022
0.000424470597587282,-0.02134038903402708,-0.06867400926428602,-27.096005365303725,-0.6463647336127503,0.49737382964147064,8758,momentum_007,2,2022
0.0022873328767433745,-0.02473030515539386,0.07192910660290427,-4.8074127778922415,0.9590696926105122,0.49349166476364464,8758,momentum_008,2,2022
-0.010930189484675371,-0.02237362519265856,-0.06867400926428602,-27.096005365303725,-0.6463647336127503,0.49737382964147064,8758,momentum_009,2,2022
0.019973277622860393,-0.016712365931375688,0.05507218528856876,-276.97916660815963,0.5946258709532128,0.49158557527189467,8735,momentum_010,2,2022
0.003913797511628843,0.002240040023125261,-0.06867400926428602,-27.096005365303725,-0.6463647336127503,0.49737382964147064,8758,momentum_011,2,2022
0.0029670066441748,-0.009821394038130971,-0.06867400926428602,-27.096005365303725,-0.6463647336127503,0.49737382964147064,8758,momentum_012,2,2022
-0.0059722157844374025,-0.03519150377935335,-0.06867400926428602,-27.096005365303725,-0.6463647336127503,0.49737382964147064,8758,momentum_013,2,2022
-0.011013632193025077,-0.029322983119616605,-0.07030191579568144,-93.49842344295858,-0.6526552063714011,0.49730967372638807,8735,momentum_014,2,2022
-0.00048740492385796673,-0.02005983202308941,-0.06867400926428602,-27.096005365303725,-0.6463647336127503,0.49737382964147064,8758,momentum_015,2,2022
0.00750239544759135,0.03761340118040119,0.06867400926428602,-16.332227626180636,0.8832423952804487,0.5026261703585293,8758,mr_001,2,2022
-0.00022274775451434724,0.045155002968176455,0.06867400926428602,-16.332227626180636,0.8832423952804487,0.5026261703585293,8758,mr_002,2,2022
-0.0051302716190407705,0.012698020657071422,0.06867400926428602,-16.332227626180636,0.8832423952804487,0.5026261703585293,8758,mr_003,2,2022
-0.019973277622860393,0.016712365931375688,-0.05507218528856876,-6.962984677288597,-0.5821581562125941,0.5084144247281053,8735,mr_004,2,2022
0.001355855014258242,-0.00399661750489409,0.06867400926428602,-16.332227626180636,0.8832423952804487,0.5026261703585293,8758,mr_005,2,2022
0.00211693089103652,0.01314701818338471,0.06867400926428602,-16.332227626180636,0.8832423952804487,0.5026261703585293,8758,mr_006,2,2022
-0.00041332360503357614,0.045761349854401105,0.06867400926428602,-16.332227626180636,0.8832423952804487,0.5026261703585293,8758,mr_007,2,2022
0.005060714964096473,0.04851063800729102,0.06867400926428602,-16.332227626180636,0.8832423952804487,0.5026261703585293,8758,mr_008,2,2022
0.004037934710012075,0.0321973319844878,0.06867400926428602,-16.332227626180636,0.8832423952804487,0.5026261703585293,8758,mr_009,2,2022
0.001524465682555363,0.05618683957064061,0.06867400926428602,-16.332227626180636,0.8832423952804487,0.5026261703585293,8758,mr_010,2,2022
0.001651367508355164,0.04711925133870446,0.06942841988423647,-2.4324155661187223,0.9001380698390491,0.5027416038382454,8754,mr_011,2,2022
0.0004619943175380431,0.03591363644471218,0.06867400926428602,-16.332227626180636,0.8832423952804487,0.5026261703585293,8758,mr_012,2,2022
0.01270758912948928,0.057144456074394855,0.07030191579568144,-1.2730631256679101,0.9182709120512749,0.5026903262736119,8735,mr_013,2,2022
-0.005258260860104896,0.025395598566920707,0.06867400926428602,-16.332227626180636,0.8832423952804487,0.5026261703585293,8758,mr_014,2,2022
0.02843775204413008,0.029905207697424534,0.06867400926428602,-16.332227626180636,0.8832423952804487,0.5026261703585293,8758,mr_015,2,2022
0.002838755376570915,-0.004312826369159368,-0.06867400926428602,-27.096005365303725,-0.6463647336127503,0.49737382964147064,8758,vol_001,2,2022
0.0008906361719965299,0.017144956962367747,0.0716298047242977,-2.9135767256127547,0.9524597100280929,0.509819593514501,8758,vol_002,2,2022
-0.01156012411179654,-0.00772795183180213,0.06867400926428602,-16.332227626180636,0.8832423952804487,0.5026261703585293,8758,vol_003,2,2022
0.000536450911199895,-0.010551981349568054,-0.06867400926428602,-27.096005365303725,-0.6463647336127503,0.49737382964147064,8758,vol_004,2,2022
0.004226855553358744,0.025165158310621855,0.10621861552593935,-2.9135767256127547,1.9755053668390912,0.5093628682347568,8758,vol_005,2,2022
0.004773101013855298,-0.014764343150311218,-0.06867400926428602,-27.096005365303725,-0.6463647336127503,0.49737382964147064,8758,vol_006,2,2022
0.003211399530597889,0.005116287356129708,-0.07030191579568144,-93.49842344295858,-0.6526552063714011,0.49730967372638807,8735,vol_007,2,2022
-0.0026148693694685986,-0.003379549352964312,-0.06867400926428602,-27.096005365303725,-0.6463647336127503,0.49737382964147064,8758,vol_008,2,2022
0.002988526610586461,0.0034177141574079075,-0.06867400926428602,-27.096005365303725,-0.6463647336127503,0.49737382964147064,8758,vol_009,2,2022
0.00478808182330466,0.006500175486468253,0.06867400926428602,-16.332227626180636,0.8832423952804487,0.5026261703585293,8758,vol_010,2,2022
0.006523915542198854,-0.0474870559123132,-0.07030191579568144,-93.49842344295858,-0.6526552063714011,0.49730967372638807,8735,vwap_001,2,2022
0.0026244836998498503,-0.002815867240954823,-0.06867400926428602,-27.096005365303725,-0.6463647336127503,0.49737382964147064,8758,vwap_002,2,2022
-0.005950953758304452,0.045885388946567005,-0.01045576341368274,-3.379916192559698,-0.281594391110493,0.5192966430691939,8758,vwap_003,2,2022
0.001627051267946394,-0.026906057729491444,-0.06867400926428602,-27.096005365303725,-0.6463647336127503,0.49737382964147064,8758,vwap_004,2,2022
-0.011140751111043875,-0.031081653663402563,-0.06867400926428602,-27.096005365303725,-0.6463647336127503,0.49737382964147064,8758,time_001,2,2022
0.0024573167844480644,-0.02263710019482888,-0.06867400926428602,-27.096005365303725,-0.6463647336127503,0.49737382964147064,8758,time_002,2,2022
0.0013853374498480051,0.008925648175363088,-0.06867400926428602,-27.096005365303725,-0.6463647336127503,0.49737382964147064,8758,time_003,2,2022
0.0005838171519263342,-0.038804009309482836,-0.06867400926428602,-27.096005365303725,-0.6463647336127503,0.49737382964147064,8758,combo_001,2,2022
0.010337749745407762,0.02902722815688527,-0.06821419671303834,-22.195323131382462,-0.6443623573903052,0.49737382964147064,8758,combo_002,2,2022
0.008571153883538738,-0.01891717457314848,-0.07030191579568144,-93.49842344295858,-0.6526552063714011,0.49730967372638807,8735,combo_003,2,2022
0.0026989661348029775,0.0445334721336728,-0.06867400926428602,-27.096005365303725,-0.6463647336127503,0.49737382964147064,8758,combo_004,2,2022
0.003504657740822214,-0.022564998641833336,0.07192910660290427,-4.8074127778922415,0.9590696926105122,0.49349166476364464,8758,combo_005,2,2022
-0.007518420993101739,-0.04536386549666332,-0.043003934554539276,-19.937406900418072,-0.3557837916094513,0.48327052643599405,8757,momentum_001,3,2023
0.005994619014292989,-0.020580176490307845,0.07978360606014703,-10.512161587009427,0.7463292594100814,0.4968596551330364,8757,momentum_002,3,2023
0.007671672587363356,-0.02934260982794954,0.07142078713000907,-1.2227919899925819,0.6304321896820742,0.4919271727928547,8733,momentum_003,3,2023
0.012849678105497867,-0.0294931718536907,0.12664372589790493,-1.9016913319242905,1.554672183195816,0.5134178371588444,8757,momentum_004,3,2023
-0.007518420993101739,-0.04536386549666332,-0.043003934554539276,-19.937406900418072,-0.3557837916094513,0.48327052643599405,8757,momentum_005,3,2023
-0.009734512883122848,-0.04261803735344039,-0.11738578189989995,-46.704386500136195,-0.6352012653816179,0.4712456344586729,8590,momentum_006,3,2023
0.0072316846013707565,-0.02661900708355344,0.12664372589790493,-1.9016913319242905,1.554672183195816,0.5134178371588444,8757,momentum_007,3,2023
0.003252436356052617,-0.040155188420650856,0.06256392788493631,-15.389846837815432,0.5186778073256977,0.4830421377183967,8757,momentum_008,3,2023
0.02262934301890653,-0.004108385488185337,0.12664372589790493,-1.9016913319242905,1.554672183195816,0.5134178371588444,8757,momentum_009,3,2023
0.010282490031393749,-0.04785585293391768,0.037301979376924393,-3.453583826884521,0.2363765237247426,0.4819097778795512,8734,momentum_010,3,2023
-0.004799629415657939,-0.018611331386975148,0.12664372589790493,-1.9016913319242905,1.554672183195816,0.5134178371588444,8757,momentum_011,3,2023
0.01080518440433908,-0.009998006634135054,0.12664372589790493,-1.9016913319242905,1.554672183195816,0.5134178371588444,8757,momentum_012,3,2023
0.009099164810022866,-0.03438934870908015,0.12664372589790493,-1.9016913319242905,1.554672183195816,0.5134178371588444,8757,momentum_013,3,2023
0.004686719206846479,-0.03015476082879531,0.12653968084236733,-0.7979458119355379,1.5489925158319044,0.5131669338218456,8734,momentum_014,3,2023
0.007222853655603492,-0.015460425945784591,0.12664372589790493,-1.9016913319242905,1.554672183195816,0.5134178371588444,8757,momentum_015,3,2023
-0.020210237026154043,0.026365229514357984,-0.12664372589790493,-298.72733746816294,-0.6733176321605747,0.48646796848235696,8757,mr_001,3,2023
-0.01568566035827081,0.04813324517436745,-0.12664372589790493,-298.72733746816294,-0.6733176321605747,0.48646796848235696,8757,mr_002,3,2023
-0.012522487980765672,0.017723828840088142,-0.12664372589790493,-298.72733746816294,-0.6733176321605747,0.48646796848235696,8757,mr_003,3,2023
-0.010282490031393749,0.04785585293391768,-0.037301979376924393,-35.82969000336436,-0.324981049445088,0.5179757270437371,8734,mr_004,3,2023
-0.01622650022448708,-0.026018352964131478,-0.12664372589790493,-298.72733746816294,-0.6733176321605747,0.48646796848235696,8757,mr_005,3,2023
-0.012334741263049055,-0.0006073390589874519,-0.12664372589790493,-298.72733746816294,-0.6733176321605747,0.48646796848235696,8757,mr_006,3,2023
-0.012713533390917721,0.055590211421823015,-0.12664372589790493,-298.72733746816294,-0.6733176321605747,0.48646796848235696,8757,mr_007,3,2023
-0.016208987859344264,0.03511068316921512,-0.12664372589790493,-298.72733746816294,-0.6733176321605747,0.48646796848235696,8757,mr_008,3,2023
-0.013358639927693308,0.029924793036891578,-0.12664372589790493,-298.72733746816294,-0.6733176321605747,0.48646796848235696,8757,mr_009,3,2023
-0.015750492759928587,0.0587059681959226,-0.12664372589790493,-298.72733746816294,-0.6733176321605747,0.48646796848235696,8757,mr_010,3,2023
-0.005844880936983848,0.06979229012341145,-0.12682785450220915,-655.0091958076566,-0.6737268502398644,0.4863475379869759,8753,mr_011,3,2023
-0.017794432925775122,0.05642783588499815,-0.12664372589790493,-298.72733746816294,-0.6733176321605747,0.48646796848235696,8757,mr_012,3,2023
-0.016882075602781054,0.05034703840370655,-0.12653968084236733,-489.04739581416254,-0.6725853142558103,0.4867185711014426,8734,mr_013,3,2023
-0.005198498083336968,0.04381922143571563,-0.12664372589790493,-298.72733746816294,-0.6733176321605747,0.48646796848235696,8757,mr_014,3,2023
0.015954712687106604,0.015582323414476568,-0.12705379994638055,-299.16622404966665,-0.6743722116148374,0.4864093193238922,8756,mr_015,3,2023
0.03225567117766544,0.022431079213279588,0.12664372589790493,-1.9016913319242905,1.554672183195816,0.5134178371588444,8757,vol_001,3,2023
0.014511786725259646,0.047859455015637285,-9.13915263288443e-05,-191.31125706725598,-0.0870499601413186,0.5104487838300787,8757,vol_002,3,2023
-0.022575352924706235,-0.017591667095171043,-0.12664372589790493,-298.72733746816294,-0.6733176321605747,0.48646796848235696,8757,vol_003,3,2023
0.03272511736036941,0.024087916922634386,0.12664372589790493,-1.9016913319242905,1.554672183195816,0.5134178371588444,8757,vol_004,3,2023
0.01320516958024058,0.048914594460078745,0.00891281592180421,-133.49955738752396,-0.018044676582301578,0.5078223135777092,8757,vol_005,3,2023
0.015723915799223574,-0.031219873842969443,0.12664372589790493,-1.9016913319242905,1.554672183195816,0.5134178371588444,8757,vol_006,3,2023
0.0038153789718631866,0.00533721789126915,0.12653968084236733,-0.7979458119355379,1.5489925158319044,0.5131669338218456,8734,vol_007,3,2023
-0.014737949563996528,-0.016780079256557275,0.12664372589790493,-1.9016913319242905,1.554672183195816,0.5134178371588444,8757,vol_008,3,2023
0.0148590900986679,0.01537895350127859,0.12664372589790493,-1.9016913319242905,1.554672183195816,0.5134178371588444,8757,vol_009,3,2023
-0.016194780903963604,-0.00947140028258708,-0.12664372589790493,-298.72733746816294,-0.6733176321605747,0.48646796848235696,8757,vol_010,3,2023
0.015682292804067032,-0.055826614045644235,0.12653968084236733,-0.7979458119355379,1.5489925158319044,0.5131669338218456,8734,vwap_001,3,2023
-0.012735439929368722,-0.018180896330644937,0.12664372589790493,-1.9016913319242905,1.554672183195816,0.5134178371588444,8757,vwap_002,3,2023
-0.015211120917432618,0.057506326960554695,-0.08173588069010244,-76.19101821386153,-0.5297066890895892,0.5178714171519927,8757,vwap_003,3,2023
0.024246742941393982,-0.04204028510002682,0.12664372589790493,-1.9016913319242905,1.554672183195816,0.5134178371588444,8757,vwap_004,3,2023
-0.005775297962408214,-0.03295412506123879,0.12664372589790493,-1.9016913319242905,1.554672183195816,0.5134178371588444,8757,time_001,3,2023
0.010115122616909784,-0.021653864230872632,0.12664372589790493,-1.9016913319242905,1.554672183195816,0.5134178371588444,8757,time_002,3,2023
-0.008035059934088871,-0.00641299842974908,0.12664372589790493,-1.9016913319242905,1.554672183195816,0.5134178371588444,8757,time_003,3,2023
0.007330942951011693,-0.05276681516629192,0.12664372589790493,-1.9016913319242905,1.554672183195816,0.5134178371588444,8757,combo_001,3,2023
-0.014071944619966817,-0.012329301751058508,0.12671031695103255,-1.9016913319242905,1.5560511905075192,0.5134178371588444,8757,combo_002,3,2023
0.013548832680722494,-0.02566327008021835,0.12653968084236733,-0.7979458119355379,1.5489925158319044,0.5131669338218456,8734,combo_003,3,2023
-0.021179394791556675,0.010052034319107958,0.12664372589790493,-1.9016913319242905,1.554672183195816,0.5134178371588444,8757,combo_004,3,2023
0.006069903358277995,-0.0395966939896352,0.06256392788493631,-15.389846837815432,0.5186778073256977,0.4830421377183967,8757,combo_005,3,2023
-0.004270351799251113,-0.024527395884590426,-0.017491725108740683,-2.269836684623995,-0.2659346456975298,0.49196581196581196,8775,momentum_001,4,2024
-0.009124072972263643,-0.011922622454198704,0.041285565528332555,-1.3226062957798994,0.31912892453319475,0.49925925925925924,8775,momentum_002,4,2024
-0.005779919852608015,-0.010181326569002686,0.05476013370756254,-3.737942866137184,0.5089545501123827,0.5094274940006857,8751,momentum_003,4,2024
-0.0021883289784324802,-0.030044540342945802,0.09330036501676978,-1.6455252565604597,1.2262495787725691,0.5114529914529915,8775,momentum_004,4,2024
-0.004270351799251113,-0.024527395884590426,-0.017491725108740683,-2.269836684623995,-0.2659346456975298,0.49196581196581196,8775,momentum_005,4,2024
-0.008909588663925985,-0.01218975724635327,-0.025689837730929702,-5.262231752203479,-0.3198518250450273,0.49047397769516726,8608,momentum_006,4,2024
0.0020761611679094524,-0.029197210387825325,0.09330036501676978,-1.6455252565604597,1.2262495787725691,0.5114529914529915,8775,momentum_007,4,2024
-0.007687182638864615,-0.023359454991312964,-0.006418104113880813,-4.0181125412936,-0.18380382564928832,0.4941310541310541,8775,momentum_008,4,2024
0.005370980743226355,-0.012752118875888637,0.09330036501676978,-1.6455252565604597,1.2262495787725691,0.5114529914529915,8775,momentum_009,4,2024
0.0028948312815885585,-0.030339063524646007,-0.01190684023970794,-3.0282008100188103,-0.22703968139550312,0.4854890310786106,8752,momentum_010,4,2024
-0.01355942546584881,-0.02610541260623533,0.09330036501676978,-1.6455252565604597,1.2262495787725691,0.5114529914529915,8775,momentum_011,4,2024
0.008964462599115451,-0.016474428420580462,0.09330036501676978,-1.6455252565604597,1.2262495787725691,0.5114529914529915,8775,momentum_012,4,2024
-0.00018397821554399339,-0.0320375192229418,0.09330036501676978,-1.6455252565604597,1.2262495787725691,0.5114529914529915,8775,momentum_013,4,2024
-0.004931439245311118,-0.03161554533908647,0.0879728576137577,-5.0893075501209895,1.105566850142035,0.5111974405850092,8752,momentum_014,4,2024
0.0071765269951791265,-0.017427435920908896,0.09330036501676978,-1.6455252565604597,1.2262495787725691,0.5114529914529915,8775,momentum_015,4,2024
0.0034868774043521093,0.02780372734955574,-0.09330036501676978,-15.926867626139858,-0.6595222432138703,0.4884330484330484,8775,mr_001,4,2024
0.0035970495573459426,0.04257271376241369,-0.09330036501676978,-15.926867626139858,-0.6595222432138703,0.4884330484330484,8775,mr_002,4,2024
0.0018719080597193898,0.021974922632266195,-0.09330036501676978,-15.926867626139858,-0.6595222432138703,0.4884330484330484,8775,mr_003,4,2024
-0.0028948312815885585,0.030339063524646007,0.01190684023970794,-29.09699619548135,-0.0184975630110773,0.5143967093235832,8752,mr_004,4,2024
-0.014959807101545089,-0.013280961477253082,-0.09330036501676978,-15.926867626139858,-0.6595222432138703,0.4884330484330484,8775,mr_005,4,2024
-0.00431265710143217,0.013952478427990325,-0.09330036501676978,-15.926867626139858,-0.6595222432138703,0.4884330484330484,8775,mr_006,4,2024
0.006358667036197079,0.045768481793962326,-0.09330036501676978,-15.926867626139858,-0.6595222432138703,0.4884330484330484,8775,mr_007,4,2024
-0.001555197456782804,0.028403416530221805,-0.09330036501676978,-15.926867626139858,-0.6595222432138703,0.4884330484330484,8775,mr_008,4,2024
0.003335694324553492,0.021179477874812783,-0.09330036501676978,-15.926867626139858,-0.6595222432138703,0.4884330484330484,8775,mr_009,4,2024
-0.0012370194100898347,0.04516627702349811,-0.09330036501676978,-15.926867626139858,-0.6595222432138703,0.4884330484330484,8775,mr_010,4,2024
0.014393157837370482,0.047798841386372144,-0.09421762496654167,-11.44492007363561,-0.6625368408960502,0.4883137612586934,8771,mr_011,4,2024
0.006851993290708247,0.03632779470694515,-0.09330036501676978,-15.926867626139858,-0.6595222432138703,0.4884330484330484,8775,mr_012,4,2024
0.003994208440318328,0.03875683320164155,-0.0879728576137577,-5.883093987615645,-0.6396873191868127,0.48868829981718465,8752,mr_013,4,2024
0.011907846949458055,0.03173468813746465,-0.09330036501676978,-15.926867626139858,-0.6595222432138703,0.4884330484330484,8775,mr_014,4,2024
0.007375750976092502,0.0016352712984063367,-0.09330036501676978,-15.926867626139858,-0.6595222432138703,0.4884330484330484,8775,mr_015,4,2024
0.004317655863990694,0.013674913245412089,0.09330036501676978,-1.6455252565604597,1.2262495787725691,0.5114529914529915,8775,vol_001,4,2024
0.011311132728210585,0.04353201723711356,0.04043173897635278,-41.58381342436586,0.30767096446027464,0.5178347578347579,8775,vol_002,4,2024
-0.001419506440446024,-0.006232888164079209,-0.09330036501676978,-15.926867626139858,-0.6595222432138703,0.4884330484330484,8775,vol_003,4,2024
0.006851198311773715,0.017478243239884377,0.09330036501676978,-1.6455252565604597,1.2262495787725691,0.5114529914529915,8775,vol_004,4,2024
0.013155326818150733,0.04505948683903111,0.037254061085571714,-8.815771383398662,0.26657745276490075,0.5146438746438746,8775,vol_005,4,2024
0.002169680742676815,-0.030615930795169874,0.09330036501676978,-1.6455252565604597,1.2262495787725691,0.5114529914529915,8775,vol_006,4,2024
0.005928540290393938,0.00045316757547698164,0.0879728576137577,-5.0893075501209895,1.105566850142035,0.5111974405850092,8752,vol_007,4,2024
-0.006992122646901279,-0.013184049962015158,0.09330036501676978,-1.6455252565604597,1.2262495787725691,0.5114529914529915,8775,vol_008,4,2024
0.007269349545245903,0.014670213322680835,0.09330036501676978,-1.6455252565604597,1.2262495787725691,0.5114529914529915,8775,vol_009,4,2024
0.0024991219356193532,0.005968579205078056,-0.09330036501676978,-15.926867626139858,-0.6595222432138703,0.4884330484330484,8775,vol_010,4,2024
0.003442596390390991,-0.034141739669129,0.0879728576137577,-5.0893075501209895,1.105566850142035,0.5111974405850092,8752,vwap_001,4,2024
-0.008778834614700881,0.0004652270574359767,0.09330036501676978,-1.6455252565604597,1.2262495787725691,0.5114529914529915,8775,vwap_002,4,2024
0.004194104396003665,0.04522047354448356,0.002439277803050473,-8.387044643956404,-0.10777551070153235,0.510997150997151,8775,vwap_003,4,2024
